JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
331,96,89,77,16,62,60,46,59,98,97,55,45,22,60,22,75,13,65,11,8
332,80,48,4,27,27,70,57,95,69,25,33,16,34,54,9,78,95,52,10,79
333,76,32,7,39,93,45,74,39,9,54,23,41,72,77,54,19,63,88,91,48
334,84,17,51,51,6,52,85,9,48,16,29,66,70,62,51,55,86,9,54,34
335,61,44,33,59,84,75,26,1,76,55,1,90,35,41,37,20,10,37,31,34
336,85,30,2,39,21,48,50,81,74,44,80,67,4,69,9,69,69,11,92,64
337,42,24,73,49,38,62,49,81,70,96,79,6,35,28,20,21,19,23,88,79
338,48,39,69,15,75,70,78,55,22,67,46,26,72,52,37,6,40,9,98,17
339,43,95,56,68,95,62,59,91,71,63,7,78,93,56,79,30,26,53,57,15
340,13,98,22,78,94,18,44,19,24,39,29,58,75,71,63,27,47,74,68,64
341,59,97,59,77,96,20,95,22,72,4,22,43,35,92,14,94,34,47,5,16
342,96,59,20,24,35,58,73,62,83,40,9,83,55,90,64,98,5,61,4,49
343,7,60,56,28,80,98,51,53,74,23,47,40,23,55,96,97,75,11,71,96
344,21,1,11,83,45,65,94,96,33,57,5,55,78,68,96,50,71,44,11,48
345,64,50,73,41,10,25,15,65,11,60,22,48,87,28,28,47,3,2,49,82
346,62,75,68,78,69,37,17,58,39,14,54,80,93,59,1,10,26,19,29,18
347,5,83,16,80,93,59,34,27,44,73,63,41,45,69,1,47,22,40,71,54
348,21,3,89,81,64,8,53,89,86,90,41,99,22,94,12,92,74,19,3,65
349,36,56,74,70,39,26,16,87,30,44,54,52,60,77,89,97,65,54,5,80
350,18,51,95,22,48,10,2,63,43,31,66,26,13,76,28,79,91,97,90,98
351,68,13,18,85,20,15,67,16,95,45,11,55,41,1,1,83,19,64,40,34
352,64,93,22,16,87,83,34,53,36,16,90,99,13,90,73,32,61,92,14,48
353,85,86,73,93,32,54,68,92,2,43,46,20,18,63,18,34,24,92,94,69
354,48,73,94,29,50,16,92,46,55,98,34,76,31,59,51,13,71,32,54,80
355,69,66,69,36,69,92,92,97,61,59,98,82,62,9,81,73,37,87,96,31
356,44,63,57,68,42,85,51,82,76,75,38,14,47,90,41,83,71,52,30,62
357,51,84,83,6,36,52,23,76,48,30,20,74,70,35,59,38,32,80,2,14
358,79,63,72,19,50,75,46,8,37,10,68,43,31,91,24,31,83,28,21,15
359,85,66,38,16,43,61,15,75,75,39,71,82,73,48,6,25,53,25,24,4
360,89,24,3,58,95,34,28,69,50,60,2,90,15,25,54,8,74,49,42,60
361,98,71,78,56,35,18,44,40,16,56,78,67,81,63,78,74,11,55,8,76
362,76,72,28,88,36,46,58,70,49,8,28,1,25,35,9,12,74,7,85,71
363,27,49,1,75,7,7,65,38,37,85,62,7,19,74,45,57,95,39,79,54
364,23,24,3,99,3,86,74,69,50,63,57,40,2,67,83,89,85,64,96,96
365,68,48,91,60,45,84,70,50,25,78,15,68,17,90,80,52,36,43,18,71
366,15,42,53,30,41,99,5,25,86,39,59,23,69,27,73,24,78,83,5,82
367,3,99,12,29,69,49,77,9,50,42,29,27,7,76,78,99,63,80,57,45
368,23,88,61,3,90,92,76,45,71,78,59,37,68,3,15,22,5,84,74,77
369,66,9,92,51,81,68,7,39,76,50,91,82,1,64,72,86,99,31,53,2
370,41,14,49,13,55,86,28,41,17,20,5,30,89,83,8,65,86,27,25,33
371,66,48,36,78,36,74,17,9,68,68,29,28,92,21,44,79,5,27,44,88
372,73,74,30,7,9,90,43,54,56,31,75,1,2,51,78,50,76,58,48,26
373,13,70,35,34,98,48,92,72,43,60,56,47,42,31,75,26,26,17,21,33
374,7,79,17,86,54,18,98,76,72,44,35,36,60,66,15,99,5,17,65,47
375,37,83,61,23,85,66,42,50,26,94,67,3,26,42,41,49,6,35,84,40
376,24,15,11,1,98,33,33,71,92,62,97,85,23,38,83,46,77,81,27,92
377,51,84,49,77,16,11,56,28,95,11,99,36,60,79,60,38,1,28,10,97
378,59,74,93,70,45,67,82,85,24,73,94,92,5,60,34,48,83,3,28,53
379,22,93,47,67,94,34,68,42,90,48,73,88,82,48,82,58,42,55,4,77
380,52,9,99,8,89,86,51,40,82,78,39,47,10,76,5,64,95,4,26,60
381,7,33,81,41,63,63,80,5,18,78,66,20,86,4,59,77,41,89,23,51
382,8,33,39,44,23,22,55,44,49,44,47,44,39,66,78,41,72,95,97,71
383,37,9,23,93,92,39,89,33,34,18,51,16,29,46,66,82,17,58,62,24
384,52,54,17,89,96,20,41,99,98,32,29,46,89,10,43,29,93,68,22,3
385,26,39,40,57,47,99,20,38,65,61,32,14,74,28,82,17,45,93,60,38
386,68,46,53,85,82,21,15,19,86,18,2,47,1,59,44,73,82,26,6,33
387,8,54,2,41,47,66,49,73,34,25,81,24,93,19,12,97,9,12,9,56
388,41,97,64,57,91,9,16,11,57,70,26,46,76,65,35,88,34,30,67,71
389,11,17,67,21,19,70,17,33,32,24,53,51,82,7,32,6,26,92,11,69
390,56,96,58,71,44,60,8,25,9,43,54,99,98,51,86,59,8,36,89,87
391,18,99,14,44,23,50,74,25,89,89,61,96,88,7,7,3,2,37,45,55
392,30,63,53,88,27,2,33,60,1,72,92,46,19,68,36,37,73,29,40,46
393,36,74,66,19,84,68,83,73,66,8,49,50,16,61,30,30,1,11,47,71
394,95,34,46,98,4,59,97,46,18,85,71,5,83,39,84,20,38,44,77,97
395,52,79,90,31,74,67,59,14,59,31,17,47,15,77,11,73,52,70,76,38
396,98,19,91,36,45,44,75,53,64,46,37,84,19,98,67,13,23,82,18,18
397,11,63,16,11,17,41,55,31,21,2,31,57,33,91,55,85,9,61,27,5
398,51,12,91,35,77,51,78,15,17,99,23,71,6,24,57,96,40,45,67,50
399,26,39,2,29,51,55,48,19,23,72,58,9,99,17,55,46,36,41,53,61
400,54,28,47,26,64,54,17,4,48,17,34,21,35,30,87,65,28,91,72,7
401,12,97,29,97,71,97,65,93,75,26,12,77,3,80,53,39,10,50,73,94
402,37,97,60,35,7,37,81,34,1,77,64,87,58,10,74,9,50,80,35,41
403,74,19,79,86,28,69,42,34,61,26,44,79,94,88,29,95,25,1,50,78
404,74,11,17,41,47,92,16,45,72,73,8,83,77,46,50,95,16,97,54,98
405,85,19,68,37,35,74,35,58,90,61,13,10,74,9,84,3,25,65,59,27
406,56,8,87,18,13,93,29,62,8,54,29,82,75,24,74,13,42,37,84,15
407,65,33,3,7,56,78,22,11,74,77,97,42,67,66,53,90,37,45,60,45
408,47,43,54,20,34,92,10,99,42,65,91,42,48,94,19,20,52,49,1,76
409,79,45,71,13,67,35,7,73,79,40,24,71,48,96,21,5,81,80,65,52
410,37,60,85,89,55,39,83,48,34,29,18,98,76,5,79,9,20,38,60,19
411,1,67,9,95,63,44,76,84,3,4,91,85,4,13,81,95,48,25,89,5
412,1,72,3,62,30,75,43,58,91,74,17,38,62,70,56,75,31,35,51,40
413,43,56,73,87,16,61,57,8,18,62,67,91,91,57,58,47,4,47,31,60
414,13,15,61,50,6,64,63,43,59,28,27,27,16,65,63,8,61,3,96,80
415,39,66,82,83,83,36,96,51,1,83,28,51,98,12,36,90,96,55,75,98
416,77,58,42,35,10,36,6,42,53,7,43,36,62,56,2,93,89,96,48,27
417,59,32,77,7,50,82,28,53,57,57,19,89,99,71,4,59,14,81,77,48
418,21,64,10,4,71,42,61,67,27,95,5,76,28,64,1,94,43,69,77,24
419,61,88,82,25,95,38,70,93,37,46,48,10,63,43,44,52,40,52,86,35
420,70,79,66,21,14,24,8,2,70,95,68,16,94,40,47,93,62,90,25,82
421,76,96,51,52,4,45,35,6,9,43,53,73,68,49,9,34,52,38,89,51
422,8,57,45,59,26,56,30,28,83,72,31,67,84,65,76,30,53,36,82,21
423,3,19,61,6,96,33,17,44,78,46,49,80,86,99,21,99,78,34,57,79
424,38,37,80,95,14,89,59,33,51,10,27,73,85,96,76,42,22,18,31,92
425,61,31,52,65,59,69,41,64,18,12,69,72,66,82,49,30,64,1,21,51
426,51,55,6,74,64,49,6,15,35,67,43,16,41,75,59,58,78,36,32,5
427,35,47,90,68,37,27,33,1,46,79,4,40,26,73,71,28,58,52,31,97
428,3,4,47,55,11,14,30,50,89,72,94,69,64,78,87,83,88,50,52,91
429,93,23,83,66,40,11,97,52,88,60,69,48,50,37,14,37,50,96,35,49
430,53,39,18,25,95,18,70,11,82,64,15,72,7,27,15,16,99,62,76,23
431,83,26,2,46,51,86,52,19,1,7,16,88,11,34,98,69,29,12,89,52
432,59,62,7,63,57,93,35,27,58,73,2,96,95,18,89,88,59,41,78,59
433,85,59,35,64,42,84,15,42,65,75,69,28,7,50,99,28,75,99,12,51
434,48,73,86,85,14,93,72,3,38,70,28,42,21,99,55,6,71,8,16,84
435,66,36,12,96,59,77,29,36,69,16,38,69,62,90,60,78,67,63,77,2
436,90,93,25,56,89,90,26,37,85,34,40,55,43,67,5,29,74,52,80,98
437,42,11,32,11,41,38,93,69,35,29,56,32,39,21,50,31,75,88,70,65
438,31,15,69,52,38,65,65,86,89,62,53,32,47,60,87,81,19,34,55,1
439,63,99,11,73,36,16,65,23,52,73,83,79,54,90,23,90,99,91,38,69
440,33,85,74,39,64,63,58,46,15,7,15,23,68,39,23,32,39,70,97,45
441,44,32,30,10,49,36,98,23,98,96,23,76,50,42,35,11,75,55,85,54
442,69,19,91,25,57,4,1,69,10,91,96,31,15,97,83,94,33,42,1,84
443,34,40,26,36,4,85,98,54,64,93,7,57,22,22,68,89,63,45,27,63
444,66,23,76,96,63,25,5,63,68,23,58,83,89,95,19,75,56,22,30,62
445,75,63,98,27,15,14,42,15,95,99,2,66,95,46,7,80,20,42,65,44
446,30,56,90,16,16,36,75,3,72,41,13,38,65,95,90,61,87,12,10,42
447,65,24,10,13,17,78,65,60,12,1,52,32,87,61,89,89,26,80,70,80
448,3,97,94,9,62,78,69,20,63,73,1,67,86,96,62,34,66,7,93,11
449,36,60,13,51,7,37,23,22,74,5,41,84,50,71,3,42,59,76,61,56
450,82,78,5,29,3,41,60,80,15,47,43,23,63,14,39,89,66,96,15,10
451,19,98,50,12,58,86,95,49,91,58,31,82,58,85,37,75,73,57,13,36
452,96,9,92,92,19,13,58,27,86,26,20,48,50,38,87,86,1,52,80,88
453,93,34,3,74,45,30,53,4,87,88,45,67,55,17,94,55,56,30,87,33
454,64,60,5,69,38,76,1,81,9,71,88,96,41,12,60,35,58,70,40,30
455,78,58,48,12,41,18,83,50,44,79,11,64,56,13,14,80,35,26,76,61
456,20,74,23,64,32,90,52,92,58,26,22,8,71,83,10,23,80,58,21,39
457,53,12,1,35,80,20,65,25,9,96,65,64,14,18,69,25,72,7,23,87
458,4,80,69,55,16,59,87,74,5,24,91,35,70,53,75,81,43,40,79,24
459,19,90,84,99,26,95,80,61,18,77,84,37,72,90,61,77,54,40,55,32
460,67,29,97,67,41,95,37,44,71,78,43,83,81,65,34,6,8,41,66,24
461,71,79,80,74,57,77,30,43,10,9,4,73,44,17,89,76,58,76,60,11
462,8,64,98,93,17,60,80,70,94,19,41,14,11,6,7,96,20,49,15,43
463,14,5,19,79,93,90,2,68,39,89,16,55,75,72,47,68,74,89,70,92
464,25,45,82,13,25,88,99,90,49,3,45,78,5,5,15,88,58,15,69,8
465,75,91,97,22,4,45,60,35,41,89,1,49,46,40,63,28,59,76,27,40
466,15,99,78,17,38,10,25,8,83,94,20,51,37,51,37,87,14,82,13,86
467,83,95,99,94,76,18,75,14,49,98,12,68,21,37,96,65,8,59,12,32
468,80,32,48,81,31,67,45,39,97,35,90,17,89,37,65,77,89,24,50,24
469,98,7,24,62,29,61,8,91,55,78,60,12,50,24,37,26,3,48,98,72
470,90,66,22,57,93,40,50,91,58,17,25,22,35,63,18,92,34,33,63,32
471,7,12,85,73,24,44,84,49,6,88,98,43,58,64,6,91,39,36,82,55
472,10,35,38,64,78,81,98,88,11,40,69,52,87,24,74,21,48,20,12,34
473,33,24,24,69,28,96,25,60,61,37,3,65,44,66,63,97,28,57,18,61
474,56,64,80,56,64,70,38,82,57,90,25,85,67,15,53,72,69,81,47,16
475,77,75,89,96,70,83,20,61,73,88,30,24,93,20,85,29,49,68,29,67
476,67,36,68,35,46,70,92,38,26,19,75,74,78,63,90,13,35,87,65,37
477,79,21,35,37,78,57,74,27,91,52,7,84,62,12,31,57,70,46,79,17
478,7,91,61,63,78,76,1,84,19,27,29,52,38,30,4,27,46,4,89,88
479,88,31,71,94,51,88,85,84,75,14,99,16,25,65,92,24,42,34,78,69
480,88,23,50,93,1,54,54,20,48,16,87,86,21,65,89,30,54,43,55,16
481,29,94,69,67,5,39,82,92,45,27,43,69,82,60,96,26,70,17,84,59
482,69,48,32,43,96,51,47,93,46,77,43,24,55,96,89,15,18,82,32,41
483,51,8,47,52,80,21,35,92,34,16,41,99,54,6,69,20,98,44,49,81
484,24,92,34,22,42,69,10,73,95,74,46,21,58,4,5,38,13,87,38,67
485,97,26,14,89,73,74,86,25,22,52,97,54,92,48,16,52,75,98,90,79
486,89,80,91,49,31,72,27,62,86,18,68,44,22,3,43,80,26,12,16,53
487,65,22,64,98,77,3,95,32,52,64,81,71,57,29,81,57,71,5,96,69
488,38,66,96,25,54,94,57,6,51,25,91,53,81,33,78,15,94,84,18,82
489,65,47,54,76,29,26,64,85,46,7,42,4,24,60,82,47,4,40,33,26
490,95,84,72,44,81,29,10,73,28,89,75,56,4,39,55,85,13,65,22,26
491,75,5,11,28,55,63,22,40,25,50,96,94,92,30,11,89,4,55,74,34
492,25,46,25,93,5,2,5,16,10,59,52,18,54,50,56,87,55,88,9,30
493,3,59,75,37,18,68,35,99,58,19,23,64,51,33,93,81,49,62,60,65
494,29,24,62,40,17,35,26,15,80,4,40,20,56,3,6,43,8,45,57,16
495,44,3,87,14,14,59,91,99,56,6,52,80,8,63,25,13,21,47,96,71
496,4,74,25,46,99,42,75,79,97,26,78,78,30,29,87,36,20,64,37,48
497,11,75,62,35,33,97,95,47,76,50,19,60,58,59,52,58,19,61,62,67
498,72,22,19,45,54,72,82,85,86,75,74,26,67,94,77,90,53,26,54,79
499,92,71,40,5,28,79,99,46,95,19,61,87,79,51,68,48,43,74,32,94
500,84,31,54,46,16,66,8,9,81,22,48,14,61,63,21,61,14,95,38,82
