JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
331,71,44,91,70,38,93,40,35,58,88,86,84,70,23,46,66,2,70,3,72
332,59,74,70,82,78,30,68,21,16,37,20,47,86,96,47,75,93,19,16,53
333,65,11,43,30,42,59,52,23,16,11,8,62,2,72,42,75,66,39,4,35
334,80,92,64,35,68,84,97,89,67,2,38,88,72,88,86,54,21,67,97,85
335,38,42,2,86,81,72,77,86,35,96,84,26,83,40,34,97,60,58,68,82
336,41,52,76,68,75,11,76,72,72,72,62,75,68,57,25,64,31,50,52,92
337,58,99,40,97,65,98,93,91,20,41,34,57,66,50,42,66,23,99,95,96
338,22,15,98,81,84,69,24,9,50,91,22,71,72,71,69,59,9,83,27,70
339,93,33,6,23,24,90,43,81,20,41,19,66,55,88,76,74,73,4,80,74
340,47,23,54,34,11,24,44,44,55,93,82,95,49,1,87,19,31,85,79,98
341,94,13,40,13,28,2,17,44,13,27,34,24,98,77,54,93,76,53,93,64
342,99,87,37,48,42,45,22,61,92,6,78,66,25,87,67,87,33,73,55,56
343,52,55,67,85,50,45,39,7,72,4,64,31,15,10,68,29,53,84,92,59
344,65,42,10,82,29,59,79,32,79,30,34,69,54,89,73,41,66,30,45,14
345,53,97,95,56,85,75,71,22,13,75,14,84,81,19,60,16,16,86,17,30
346,54,53,53,63,84,98,40,20,38,32,45,58,17,61,36,5,29,12,17,79
347,92,78,38,48,27,3,88,31,31,21,57,50,29,87,48,53,93,57,14,9
348,84,28,41,8,35,66,19,38,97,20,60,26,1,92,93,15,41,60,41,20
349,28,92,82,59,36,57,25,16,92,59,70,2,42,41,90,79,68,4,85,5
350,22,33,20,8,40,51,93,4,59,20,7,37,45,61,1,20,41,79,87,12
351,1,85,86,74,39,60,31,31,14,54,83,25,20,41,90,92,35,41,41,38
352,44,65,27,75,7,46,69,22,12,31,56,82,93,9,48,45,23,36,74,34
353,7,46,8,69,56,72,80,92,24,12,21,96,77,23,72,11,75,55,20,96
354,45,59,17,78,37,89,17,96,85,8,34,86,21,35,28,60,85,52,62,29
355,99,80,54,2,93,93,8,21,26,67,30,60,53,30,90,62,55,72,41,7
356,78,62,71,77,22,60,59,85,86,97,19,60,59,24,26,80,37,23,11,77
357,20,81,30,52,63,25,76,58,89,16,83,81,34,51,70,62,10,84,37,38
358,87,54,47,38,82,15,75,51,3,30,88,88,40,79,71,31,31,4,13,83
359,89,65,11,87,28,99,30,48,10,24,73,96,61,86,22,49,9,23,17,48
360,56,72,78,66,30,33,24,95,29,21,96,41,89,87,28,48,95,37,77,77
361,2,57,95,47,87,69,71,35,89,41,12,38,24,79,69,27,52,10,56,92
362,31,32,45,53,30,50,74,95,2,88,98,23,34,44,9,89,1,87,79,92
363,55,78,83,49,21,96,48,84,59,28,42,57,13,1,39,72,58,66,52,94
364,32,46,25,3,58,9,3,72,18,75,55,2,96,81,92,16,5,56,18,59
365,52,64,56,11,82,41,23,53,41,90,77,56,11,69,79,59,8,9,41,21
366,68,37,90,29,88,13,79,61,44,33,70,24,20,92,33,80,65,24,45,75
367,96,81,24,13,99,88,79,29,90,50,12,98,19,61,90,72,33,33,59,35
368,72,37,36,45,18,16,59,51,60,76,59,9,16,42,33,57,46,3,69,59
369,35,2,98,32,2,48,98,84,50,23,58,18,89,37,35,60,26,34,14,10
370,80,80,44,34,52,56,55,9,47,7,23,65,48,89,2,35,28,26,23,23
371,57,87,48,51,55,96,72,26,84,63,49,54,68,98,7,87,20,9,74,94
372,37,99,25,27,15,92,3,42,79,94,26,40,75,79,68,3,73,14,26,36
373,18,10,57,74,67,14,83,82,29,85,21,54,14,95,73,25,94,31,64,35
374,39,48,15,64,11,63,29,73,28,2,32,73,55,12,26,89,35,5,32,1
375,77,98,71,87,69,70,53,87,43,22,5,38,16,70,41,44,7,1,90,12
376,66,3,50,80,81,4,85,68,61,67,18,54,55,51,40,64,41,44,36,23
377,39,2,74,70,2,88,38,99,55,6,48,47,23,94,47,96,79,66,72,8
378,75,61,88,34,97,95,37,3,20,5,59,10,91,30,83,86,54,37,18,62
379,71,67,58,51,44,62,51,10,5,93,99,78,77,98,31,77,48,2,58,21
380,50,84,88,71,71,87,69,40,94,97,3,68,53,63,9,7,48,90,25,75
381,46,53,65,86,24,37,71,39,14,17,20,98,17,49,20,21,13,6,10,68
382,63,19,27,36,51,68,40,3,36,20,78,98,90,97,80,44,72,27,53,30
383,87,38,94,76,11,58,36,29,72,61,68,8,92,85,91,21,89,97,77,48
384,86,87,17,8,15,69,70,7,91,33,48,43,12,12,99,94,11,32,17,56
385,27,38,50,77,10,72,78,32,4,89,53,26,47,94,87,21,14,84,56,21
386,67,86,78,19,19,11,48,90,34,29,71,82,51,99,29,24,90,42,71,99
387,24,35,71,38,51,70,73,18,79,80,75,26,64,37,23,93,97,53,36,16
388,73,67,2,6,56,28,74,18,58,53,59,99,72,18,92,66,10,49,54,55
389,91,80,1,22,50,68,27,97,17,70,44,89,2,70,99,40,51,48,15,32
390,13,56,89,96,55,11,5,95,65,69,58,21,55,55,40,6,57,96,85,73
391,66,74,9,70,99,51,11,77,6,38,74,86,69,54,57,77,11,67,40,7
392,17,64,45,68,77,54,80,30,66,93,99,49,72,41,54,15,46,91,63,44
393,37,70,98,54,23,2,33,26,88,33,68,27,55,70,64,47,57,96,34,64
394,13,61,74,64,29,33,99,83,70,84,60,26,86,39,87,30,28,62,52,18
395,55,9,47,78,86,78,78,23,28,77,28,97,25,90,12,73,77,75,74,21
396,12,48,85,27,59,9,49,66,65,20,97,90,38,51,56,75,46,89,72,38
397,20,23,35,47,57,36,21,9,99,86,83,40,60,17,83,33,11,33,56,9
398,29,87,62,86,99,52,16,78,61,87,27,31,45,36,24,83,35,19,48,87
399,69,11,14,58,4,92,89,17,65,76,12,86,57,88,39,63,49,23,58,15
400,31,6,33,66,19,78,50,89,12,31,77,74,16,71,41,14,38,91,61,21
401,37,64,19,18,94,36,46,43,20,59,67,72,9,48,95,65,32,59,87,38
402,69,36,53,73,83,42,5,38,8,84,60,44,34,96,36,67,42,15,65,28
403,16,48,36,1,38,24,4,47,81,85,50,82,65,6,57,96,96,35,18,99
404,81,69,10,17,72,28,60,87,6,32,60,1,60,50,42,63,37,9,25,61
405,41,52,55,77,44,58,1,10,38,34,13,1,15,84,66,83,98,99,32,5
406,20,78,60,60,46,92,83,18,5,4,10,84,17,53,28,96,4,14,28,43
407,40,95,43,53,15,26,15,38,65,95,16,12,62,92,10,70,94,98,98,3
408,84,72,31,76,3,20,36,38,60,23,96,80,70,93,70,85,82,99,66,98
409,41,66,24,5,24,19,35,68,53,18,67,81,79,28,10,65,74,20,79,73
410,39,61,48,32,24,77,25,37,29,54,78,84,4,80,57,83,82,99,69,55
411,22,51,43,44,9,65,41,19,8,66,6,11,11,2,15,44,74,89,22,87
412,5,48,47,1,56,44,14,40,96,18,59,85,52,92,56,61,2,26,60,83
413,98,60,10,31,17,48,13,72,2,60,9,34,25,32,77,88,49,1,15,4
414,57,83,24,54,58,1,21,24,21,7,99,82,4,29,48,14,11,80,6,10
415,50,19,16,52,44,28,71,92,78,15,26,50,80,93,3,46,52,58,78,16
416,91,17,79,87,67,98,43,63,92,37,90,15,86,67,10,33,83,22,96,31
417,91,98,62,50,72,9,86,69,65,49,67,39,40,4,1,20,67,96,81,76
418,66,88,43,88,73,21,10,28,81,82,66,36,48,19,45,53,21,1,66,47
419,21,16,83,78,25,89,17,23,51,44,54,6,16,24,57,87,14,15,99,22
420,80,89,2,56,10,19,63,14,97,37,25,90,54,20,82,64,79,14,37,48
421,71,87,86,19,68,29,49,85,16,68,56,97,31,57,70,67,86,22,41,87
422,99,33,84,69,8,85,84,75,72,64,76,91,85,89,64,42,7,71,75,81
423,7,50,94,31,34,46,2,35,23,88,40,47,95,53,92,34,51,29,89,88
424,28,88,15,23,75,4,55,6,81,83,1,31,85,78,13,42,95,71,60,57
425,91,64,55,56,4,55,37,25,30,72,49,38,25,78,48,83,78,57,96,19
426,9,58,70,95,97,42,87,44,57,72,31,76,78,44,30,73,53,70,51,16
427,2,6,83,14,69,47,96,70,37,95,2,41,79,19,7,17,44,54,38,16
428,42,16,11,59,50,37,69,3,75,53,19,31,43,97,59,40,3,50,49,73
429,9,81,2,49,79,6,70,51,42,68,99,19,92,69,65,57,40,19,9,86
430,89,23,92,33,18,12,54,73,56,17,5,36,36,19,44,84,84,66,25,2
431,50,89,90,66,68,33,34,39,43,89,28,62,53,78,23,93,4,91,42,58
432,70,65,37,91,64,24,42,27,69,94,14,90,7,36,59,86,34,52,56,41
433,83,4,65,52,67,87,41,98,16,32,17,60,16,79,31,96,19,35,3,94
434,56,41,75,91,51,79,72,41,58,14,47,33,95,71,24,35,12,77,39,12
435,66,82,88,45,6,73,94,71,12,42,77,12,65,17,23,92,51,61,92,24
436,62,86,57,22,59,88,79,6,60,86,26,21,44,10,90,38,94,69,26,22
437,47,85,73,37,13,23,7,20,96,59,60,82,2,61,66,60,93,31,72,9
438,7,25,3,27,95,29,66,82,63,83,40,76,19,61,2,12,19,87,13,57
439,61,15,14,82,10,49,21,71,89,59,53,50,68,71,69,69,35,92,77,65
440,48,26,8,92,60,70,58,2,84,17,45,34,4,65,14,4,41,15,86,21
441,91,45,52,26,89,75,4,15,18,41,18,1,10,57,30,52,22,54,31,94
442,5,85,64,77,90,64,58,88,5,10,5,47,2,60,37,16,37,63,78,52
443,41,25,38,46,42,42,25,82,61,71,81,65,53,10,71,91,21,41,67,80
444,73,90,69,33,71,13,66,75,49,21,49,45,7,36,65,70,64,85,27,27
445,99,22,48,21,68,52,55,18,26,54,43,49,93,33,66,70,98,61,96,87
446,25,92,95,83,61,42,37,9,42,52,32,98,8,73,61,16,42,64,29,70
447,3,95,16,80,20,8,47,50,23,77,25,73,18,73,27,17,36,91,56,5
448,72,84,71,82,39,39,78,37,58,98,51,97,76,80,30,20,14,65,51,79
449,58,77,89,22,54,83,56,44,66,47,38,54,16,83,73,53,93,16,34,36
450,5,52,87,86,45,8,60,66,6,37,50,91,86,24,71,10,90,88,66,51
451,44,91,59,68,95,84,67,58,20,95,24,45,12,37,34,93,2,8,2,65
452,8,34,27,56,32,10,48,70,14,53,45,84,48,44,17,80,70,8,3,18
453,84,23,99,15,21,82,55,66,74,32,1,34,83,16,52,58,17,75,37,32
454,35,41,67,48,65,65,65,25,15,44,41,71,12,52,88,11,62,24,77,4
455,45,68,36,85,51,24,9,92,36,26,58,96,89,61,50,70,79,91,43,31
456,15,63,40,47,46,23,37,71,90,69,53,20,78,46,72,82,98,18,50,69
457,5,31,11,71,67,51,55,22,75,25,24,48,57,26,6,46,88,4,55,54
458,53,31,64,66,3,92,83,69,69,76,52,51,4,30,46,8,53,2,11,74
459,4,63,35,6,3,17,66,36,93,4,64,33,13,69,56,25,92,64,42,53
460,30,55,64,37,13,45,42,45,1,74,51,17,51,58,65,16,18,53,46,82
461,51,99,15,20,21,33,40,96,80,76,82,60,3,34,64,57,6,88,96,41
462,56,96,2,87,25,65,6,52,27,47,7,10,94,7,9,99,34,93,32,56
463,66,71,94,27,28,79,44,40,53,78,72,70,85,23,64,19,18,26,77,94
464,63,61,48,41,19,93,54,17,84,32,46,77,21,17,41,22,14,72,92,53
465,66,23,90,70,37,76,87,69,18,66,94,91,35,77,26,17,12,19,50,12
466,67,96,79,76,81,40,77,73,59,48,98,42,65,19,69,63,91,24,47,67
467,17,99,59,59,73,36,33,60,57,80,58,73,23,42,48,60,28,36,98,31
468,4,16,39,62,63,95,15,41,76,4,71,68,92,4,52,50,79,22,22,12
469,40,46,2,36,57,29,98,89,65,51,43,16,73,19,54,22,58,40,3,93
470,13,59,90,78,26,23,87,71,47,46,31,91,66,90,11,97,30,1,53,59
471,17,17,36,81,12,64,27,90,79,87,30,94,6,27,33,57,88,70,16,21
472,11,91,84,16,92,23,66,54,77,65,60,95,2,45,4,76,24,24,46,75
473,68,67,91,66,83,36,16,59,37,13,3,91,14,9,83,55,6,62,54,77
474,75,82,65,52,3,82,52,21,38,53,59,83,24,36,86,83,72,70,31,94
475,63,43,31,67,59,80,80,16,38,94,78,90,22,59,50,3,88,19,27,93
476,83,3,50,80,45,46,76,16,91,20,63,40,76,91,11,54,62,17,89,98
477,17,53,41,70,5,97,8,79,2,6,83,8,99,36,99,42,76,16,88,60
478,81,37,66,40,78,45,15,63,82,34,8,76,36,50,45,81,52,85,68,25
479,55,60,90,57,20,70,83,63,86,78,64,36,89,27,30,42,15,68,29,92
480,14,92,30,30,77,4,72,56,22,78,90,43,67,96,25,93,79,98,16,19
481,24,2,26,97,78,20,60,14,24,12,80,31,13,24,28,23,79,68,8,13
482,75,80,84,1,23,98,76,30,89,79,15,81,64,8,8,55,97,44,57,25
483,67,72,9,34,25,55,4,66,91,8,60,83,2,47,40,64,57,50,24,63
484,22,66,71,26,29,23,97,53,69,11,18,72,22,60,78,92,47,45,97,2
485,51,14,65,9,28,58,29,91,11,43,25,3,71,91,53,96,99,33,52,94
486,76,64,16,38,31,36,9,65,12,91,77,86,58,75,98,16,64,16,96,2
487,16,77,92,65,50,15,58,78,32,31,77,35,96,79,23,80,21,81,29,70
488,10,56,62,38,55,5,85,21,74,35,23,43,73,30,60,17,41,43,68,78
489,19,70,85,19,13,24,52,77,9,69,35,50,18,34,80,82,9,45,66,51
490,95,67,10,50,60,37,20,52,92,44,56,30,55,25,31,96,9,12,9,89
491,25,72,2,45,85,69,78,82,82,17,29,5,65,13,25,99,72,30,53,86
492,59,39,31,22,12,58,50,92,94,45,98,25,52,93,97,13,97,93,4,3
493,39,26,8,68,43,87,8,21,27,6,54,33,60,85,91,15,51,87,29,79
494,79,29,47,54,92,19,86,61,94,82,86,34,76,90,90,10,42,30,76,32
495,51,10,69,75,9,90,94,87,62,85,90,29,13,22,8,59,38,7,98,38
496,49,38,31,60,87,50,14,31,34,25,69,1,54,22,17,11,72,44,56,98
497,55,61,95,9,86,42,63,2,93,44,36,15,80,97,59,58,17,91,50,54
498,85,54,32,87,7,74,32,39,32,64,53,77,30,80,40,27,76,86,42,18
499,24,20,37,11,80,60,67,67,55,19,95,65,57,88,20,83,59,8,70,91
500,8,20,82,97,71,78,67,86,67,54,47,20,37,93,64,50,37,73,50,31
