JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
331,60,13,20,39,25,44,49,22,19,2,88,25,47,29,10,30,68,13,64,75
332,41,84,70,49,1,41,2,82,47,69,88,1,8,82,39,80,46,69,7,42
333,31,42,39,93,70,38,86,97,6,26,80,30,8,30,60,41,61,63,35,6
334,37,29,44,10,25,36,29,19,88,23,74,55,20,99,33,55,69,29,32,9
335,22,95,49,95,86,27,49,58,47,35,58,72,11,92,38,81,34,26,12,10
336,57,19,14,74,93,67,86,85,26,30,40,63,21,25,1,72,38,41,62,50
337,34,86,41,74,25,94,28,77,95,75,2,29,20,17,58,97,16,84,36,71
338,12,1,55,32,71,22,56,28,8,6,58,3,22,92,20,29,55,22,84,40
339,18,27,82,41,32,48,18,46,96,74,2,84,63,40,80,8,3,27,95,84
340,46,86,55,1,37,65,94,6,58,62,3,89,87,56,1,32,6,68,62,97
341,91,89,19,59,31,30,85,11,2,42,65,53,53,49,43,44,13,45,60,41
342,45,45,61,12,81,15,98,13,29,8,74,42,21,43,63,5,90,55,77,46
343,34,12,1,49,45,76,8,75,26,82,38,45,76,28,11,82,86,73,60,65
344,49,30,61,84,53,19,2,79,10,70,40,98,90,8,9,5,74,2,93,16
345,70,26,12,33,22,1,37,86,59,53,75,80,90,32,12,63,95,59,16,58
346,16,36,75,36,61,56,5,77,88,5,10,42,31,58,33,12,25,71,85,87
347,11,85,54,95,76,37,56,74,1,99,65,36,53,60,76,44,85,81,49,27
348,88,40,64,18,78,79,70,64,31,76,32,36,82,45,21,81,91,98,83,38
349,89,88,70,75,91,61,11,23,98,86,45,27,69,95,89,57,15,30,15,68
350,66,60,34,78,53,88,6,43,35,36,47,20,95,83,92,10,66,6,42,42
351,2,76,83,90,11,92,85,58,87,41,24,20,52,80,6,29,60,75,89,32
352,24,8,19,36,27,51,16,19,98,8,7,58,22,80,36,25,80,71,83,6
353,25,8,56,56,20,44,12,91,40,9,10,32,38,84,41,45,48,12,81,55
354,49,30,34,4,7,78,80,71,40,94,84,21,36,71,63,39,64,71,99,7
355,54,58,27,53,57,91,85,37,78,5,34,93,18,48,27,78,28,95,75,42
356,77,13,1,64,3,97,97,31,71,14,97,91,41,24,48,85,89,16,89,54
357,16,36,11,83,23,66,96,85,27,36,88,70,88,28,3,76,42,79,34,2
358,25,19,35,10,84,55,31,36,5,99,59,21,77,48,51,80,10,40,25,79
359,33,16,1,29,2,92,56,89,8,47,21,26,30,30,97,62,25,76,27,81
360,7,50,65,53,28,84,30,7,61,79,53,65,28,93,66,37,14,6,25,51
361,96,77,69,60,10,92,79,92,79,63,12,32,60,56,33,97,90,28,34,68
362,48,42,70,6,88,94,51,57,73,67,43,40,20,79,59,22,12,66,39,10
363,62,34,58,88,50,12,73,65,27,14,23,80,22,12,49,99,64,26,92,83
364,68,13,91,49,24,76,59,68,17,57,8,58,5,11,29,26,26,67,36,15
365,76,40,59,85,27,57,93,48,17,72,33,25,20,1,80,98,99,11,56,96
366,88,45,85,30,18,43,18,7,57,91,4,72,93,93,43,94,85,63,84,86
367,6,58,55,87,53,29,26,98,80,39,38,90,50,83,72,64,28,54,6,1
368,98,65,74,81,28,81,35,92,76,30,59,51,93,83,5,5,34,76,76,37
369,82,13,39,11,22,78,12,16,40,13,57,65,6,78,40,50,37,80,22,98
370,72,31,51,2,7,1,14,8,3,26,45,63,61,81,60,80,65,27,76,38
371,21,28,30,42,26,13,38,99,60,70,69,15,55,82,63,25,97,85,29,85
372,91,61,82,97,5,89,63,60,95,98,49,81,15,87,83,23,77,81,59,21
373,11,50,24,13,64,65,97,66,50,98,24,94,56,49,26,75,90,60,49,81
374,91,46,17,48,75,95,83,27,44,64,86,18,13,43,60,55,39,23,32,70
375,66,26,7,40,94,64,86,32,17,31,49,85,80,27,40,3,5,51,80,54
376,53,71,40,11,57,48,7,23,58,10,37,1,7,81,6,86,45,51,23,27
377,8,26,37,80,23,22,65,92,65,13,75,30,79,71,17,59,12,58,29,43
378,1,31,46,88,18,4,6,27,76,8,13,34,61,74,10,79,97,85,82,49
379,46,57,41,26,70,69,27,8,83,25,11,44,34,72,58,49,39,82,75,56
380,52,70,55,26,49,86,42,90,76,20,7,36,88,33,3,43,19,10,27,53
381,38,73,89,69,83,77,35,87,20,59,39,81,21,81,28,6,5,81,80,43
382,79,90,95,98,9,97,13,15,56,56,31,67,13,50,28,39,71,30,19,42
383,62,93,37,52,34,30,16,35,65,95,42,70,47,76,4,63,80,39,5,61
384,35,86,18,30,37,94,76,96,2,81,68,98,78,59,65,95,35,86,74,76
385,26,40,85,96,66,14,41,90,96,47,71,58,38,94,79,16,61,49,62,95
386,19,76,41,19,15,75,48,33,13,62,17,30,26,89,52,48,29,68,73,50
387,99,15,17,42,95,15,86,51,11,48,84,23,58,10,56,49,15,41,95,27
388,25,13,45,83,9,50,86,57,7,28,9,19,77,39,7,98,46,71,24,79
389,21,35,1,21,52,22,62,2,89,1,8,82,23,74,97,38,14,64,10,39
390,77,18,92,9,89,84,10,40,30,80,52,39,70,49,59,85,34,56,91,44
391,43,62,17,31,84,49,6,49,32,65,5,52,98,82,32,15,47,22,47,29
392,86,62,8,99,51,75,9,25,18,62,39,94,41,32,76,47,86,48,28,46
393,35,26,51,51,64,52,8,96,6,44,40,61,96,56,13,72,73,18,4,25
394,37,70,33,66,90,72,96,76,92,36,76,44,32,39,83,64,43,84,89,87
395,99,15,61,7,19,13,98,60,25,7,11,71,59,21,61,73,39,18,77,95
396,91,54,93,91,87,61,39,97,13,59,57,81,58,23,23,32,11,78,41,57
397,57,83,55,43,47,43,73,91,81,60,55,15,20,78,90,62,57,76,63,53
398,12,74,6,9,17,1,60,83,94,6,70,91,37,68,73,53,42,9,77,31
399,5,3,94,14,25,85,27,20,3,20,31,20,21,80,63,88,29,1,1,84
400,16,89,55,55,87,92,50,61,16,11,12,45,94,59,11,42,23,42,77,99
401,49,64,35,38,59,29,75,69,3,59,34,30,1,46,82,76,49,46,17,24
402,71,28,14,66,68,34,20,81,96,24,17,60,21,66,92,29,4,63,20,47
403,3,5,51,78,23,42,12,76,51,46,90,28,59,30,65,45,88,33,16,18
404,20,81,71,52,35,74,44,73,56,44,81,75,35,43,53,62,55,42,19,67
405,57,52,26,17,30,32,3,33,18,74,63,15,55,21,92,63,88,97,72,88
406,75,22,1,95,96,93,51,34,59,30,38,81,55,9,47,70,61,49,63,51
407,28,2,83,33,77,55,75,48,29,19,38,57,69,4,24,1,58,68,90,17
408,78,29,15,41,99,78,96,80,33,37,89,73,38,95,92,86,86,24,17,65
409,48,85,95,18,39,92,92,25,91,1,53,17,82,30,76,25,85,11,58,42
410,36,59,4,18,70,20,62,54,86,17,88,6,63,67,89,21,39,7,5,1
411,90,75,41,22,41,34,94,67,99,72,84,73,99,19,64,21,85,91,23,14
412,48,34,31,43,17,42,57,67,39,52,45,63,67,60,6,81,46,89,46,68
413,65,5,5,66,64,19,29,26,26,13,46,71,25,20,48,26,81,20,39,39
414,90,80,30,48,79,96,84,52,79,39,40,98,23,82,71,54,37,14,43,65
415,34,40,65,99,54,89,10,80,61,67,30,51,57,70,3,63,68,4,73,89
416,70,29,73,59,81,6,38,81,34,91,20,47,50,1,47,73,92,84,74,74
417,43,48,85,84,39,19,49,95,4,61,95,16,79,55,6,79,87,73,25,83
418,49,51,93,62,20,4,86,38,99,2,24,46,17,37,78,16,5,53,82,13
419,32,26,82,97,81,62,47,79,80,97,94,62,37,3,86,34,3,21,31,41
420,65,74,48,53,16,76,30,45,7,25,40,78,64,99,29,58,4,29,68,99
421,28,50,33,68,22,3,78,65,55,31,51,12,37,94,77,67,84,46,63,33
422,62,20,25,54,36,92,53,5,89,77,9,6,35,54,32,24,76,19,86,90
423,51,3,94,44,28,76,25,49,7,74,54,48,82,72,84,82,92,37,91,25
424,93,61,13,33,82,83,61,47,36,22,90,94,85,7,58,92,84,40,66,61
425,46,64,99,19,36,26,44,35,62,81,79,39,36,84,99,53,7,22,33,67
426,23,54,73,63,98,3,14,49,74,15,50,36,22,91,24,50,42,20,72,99
427,52,67,44,96,21,66,52,65,1,72,5,88,49,50,4,33,65,51,28,38
428,33,48,15,53,90,52,60,73,96,82,33,39,25,19,2,56,81,51,53,51
429,36,94,74,25,70,63,12,52,62,6,5,14,29,70,88,77,6,84,97,80
430,84,97,31,71,84,20,29,30,45,38,20,90,41,31,1,31,8,11,53,34
431,51,93,57,36,43,63,60,58,29,16,10,51,89,62,86,57,91,23,62,99
432,53,11,92,99,53,78,32,27,52,14,46,1,89,59,55,39,72,85,89,18
433,87,87,70,21,29,33,52,63,41,46,45,12,51,36,34,92,5,81,66,29
434,93,88,92,82,95,50,23,83,77,49,19,46,33,63,70,41,1,72,54,70
435,66,13,24,72,36,79,45,68,98,52,18,98,11,77,29,22,26,64,70,89
436,5,47,59,23,5,91,98,52,97,58,97,72,91,47,12,24,14,43,58,86
437,39,73,12,47,55,95,37,94,54,64,54,7,58,1,42,66,65,17,69,44
438,92,10,52,15,9,83,15,38,52,2,60,59,61,60,30,67,69,57,76,73
439,14,92,9,19,99,48,87,97,83,31,48,94,48,50,99,52,31,41,19,21
440,75,65,58,62,16,10,58,68,30,51,99,66,51,26,78,46,37,48,3,8
441,70,75,20,2,29,16,46,27,88,74,75,64,70,84,88,90,3,6,13,83
442,2,36,55,48,90,73,72,10,12,82,92,73,21,66,7,34,81,32,61,50
443,80,97,69,31,35,8,36,40,66,5,20,4,56,29,66,88,34,96,7,5
444,62,39,80,78,58,31,24,57,28,24,62,3,81,75,95,77,52,40,31,29
445,63,34,74,80,39,93,36,63,31,22,31,25,96,3,27,36,31,33,99,72
446,33,38,88,32,93,33,94,50,37,85,53,58,43,56,5,34,59,35,50,78
447,46,88,7,79,16,64,24,65,6,62,66,62,72,54,22,75,21,74,27,67
448,67,5,6,72,74,48,16,11,17,60,26,2,42,5,29,41,42,78,15,76
449,74,1,24,65,83,64,56,60,78,83,92,99,68,64,17,37,42,7,26,16
450,22,41,14,50,31,8,10,86,70,3,39,88,52,8,72,78,55,99,39,88
451,6,52,94,84,40,38,60,44,77,88,84,50,32,10,88,17,10,81,68,71
452,42,46,75,12,13,14,63,5,22,13,8,30,52,85,72,40,16,74,68,74
453,98,40,53,4,57,53,2,23,43,17,66,33,91,67,16,54,75,57,63,34
454,28,20,24,79,73,32,68,59,6,85,12,9,56,91,96,47,7,43,22,92
455,94,53,54,25,35,15,21,78,97,7,86,97,89,89,45,36,13,92,93,27
456,23,30,65,23,74,25,59,52,91,5,56,2,17,2,29,44,71,29,6,73
457,28,52,46,17,86,54,70,76,75,33,36,22,92,14,2,15,64,9,57,54
458,78,6,23,99,23,43,40,76,72,47,12,76,53,65,90,19,38,9,15,48
459,76,4,9,46,37,84,37,25,79,14,94,89,3,2,63,3,84,77,13,21
460,86,16,64,32,5,70,83,93,7,80,40,17,46,19,19,50,52,35,76,94
461,81,68,63,2,25,99,25,16,24,75,15,80,64,8,3,36,85,70,41,95
462,83,97,48,96,62,8,67,30,29,4,58,66,68,5,55,94,13,76,7,37
463,38,21,80,56,75,46,30,83,81,44,37,48,20,97,38,93,2,71,66,42
464,55,86,99,98,29,35,72,77,81,38,94,30,47,99,2,23,30,36,7,84
465,31,25,1,98,87,30,47,18,3,50,3,77,51,70,33,83,83,6,16,53
466,88,2,78,36,66,44,49,24,46,68,30,6,72,66,70,99,25,12,46,96
467,17,93,69,13,77,58,96,41,94,58,87,66,20,85,70,67,47,21,19,32
468,69,40,3,42,15,53,60,88,9,1,49,90,87,4,71,90,44,25,14,80
469,77,87,35,75,64,78,62,92,49,91,69,59,88,26,79,28,25,3,46,12
470,79,69,38,97,28,48,81,2,63,52,71,37,69,98,22,89,36,49,68,68
471,52,59,61,70,30,83,63,78,68,89,82,18,35,32,91,9,15,19,15,22
472,9,8,64,88,71,11,64,55,28,77,74,31,30,14,10,44,60,18,94,63
473,15,51,40,20,50,76,79,61,74,49,3,3,60,45,53,69,88,54,98,4
474,95,5,39,58,45,64,81,64,16,59,8,37,89,54,86,17,68,37,5,26
475,34,91,19,61,27,34,39,34,42,86,5,89,30,50,4,43,30,43,30,54
476,59,53,28,61,96,32,2,49,43,18,32,42,30,98,80,42,71,23,3,57
477,11,55,82,21,65,87,58,1,86,75,68,22,44,50,96,65,67,12,75,95
478,68,18,9,75,29,92,43,94,37,24,90,89,88,19,33,99,43,14,50,20
479,5,67,62,64,18,48,85,95,70,81,67,6,42,85,74,64,6,17,3,7
480,76,87,10,26,62,29,46,2,61,34,85,8,48,49,71,47,91,65,24,63
481,32,41,91,52,68,49,43,82,6,35,25,89,18,29,31,77,16,90,23,82
482,66,81,6,14,34,28,81,74,25,76,8,94,99,41,80,44,28,1,20,98
483,43,75,17,61,8,3,2,56,55,69,32,7,30,84,35,97,20,41,62,89
484,74,6,16,19,48,93,66,33,10,57,10,45,26,26,68,60,96,59,58,50
485,21,81,38,31,96,81,66,41,77,57,83,30,53,27,47,80,64,32,10,71
486,96,88,30,54,30,91,85,61,74,31,14,72,3,66,15,63,7,60,74,29
487,41,94,99,16,90,47,15,59,12,31,83,88,88,3,60,46,96,17,80,68
488,2,70,64,68,4,40,93,48,40,70,26,9,85,35,86,64,22,55,42,84
489,88,36,39,55,86,77,21,88,16,76,46,80,76,73,83,79,1,37,17,14
490,46,42,54,41,42,25,5,83,95,62,85,69,77,47,17,80,64,42,29,44
491,1,21,65,70,89,10,92,69,96,66,31,89,7,38,53,35,69,68,35,7
492,57,50,71,29,51,23,82,77,68,66,79,14,54,29,85,25,84,37,11,92
493,35,26,59,22,55,10,98,39,74,75,8,29,47,57,93,15,98,99,27,8
494,53,71,69,33,78,44,95,91,23,64,66,13,95,8,63,10,41,52,48,8
495,40,49,47,83,66,43,41,6,53,65,34,56,55,35,33,39,13,17,46,37
496,80,92,22,88,6,39,57,3,29,76,83,18,68,33,73,98,93,74,27,72
497,89,82,45,97,55,26,62,20,67,4,10,82,47,40,48,58,69,95,67,25
498,17,56,63,25,77,22,57,9,15,31,36,99,35,52,95,22,91,95,60,10
499,28,47,42,1,1,38,16,36,65,69,43,98,40,82,43,30,35,57,63,46
500,23,37,40,71,38,61,28,70,38,6,49,60,24,97,98,18,51,7,32,9
