JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
331,81,74,63,2,50,44,32,49,97,75,85,45,92,18,81,2,34,29,41,68
332,77,65,70,15,55,20,35,58,83,5,51,94,66,10,55,71,42,67,25,64
333,99,80,46,66,13,79,18,48,27,95,35,95,95,15,25,10,71,15,71,64
334,23,56,85,60,11,32,66,60,45,79,2,22,25,77,41,54,72,6,64,63
335,55,87,55,77,76,18,6,15,24,59,11,79,56,86,30,15,86,90,25,56
336,25,86,40,62,58,55,67,59,19,15,83,88,16,88,50,55,23,59,43,35
337,81,13,40,20,6,4,60,5,45,7,65,85,13,83,26,34,30,15,55,21
338,33,30,42,30,97,17,90,88,92,77,84,41,23,49,19,90,62,46,69,1
339,70,39,29,4,17,33,68,17,44,9,36,49,46,36,72,40,45,80,65,63
340,49,59,52,68,83,82,93,82,53,25,62,2,11,46,75,6,56,4,96,99
341,97,36,60,67,24,74,48,77,24,13,4,94,44,7,64,43,41,61,28,86
342,53,31,13,83,3,75,45,10,56,4,81,90,30,32,71,69,75,91,32,67
343,71,98,34,22,56,14,71,38,20,26,91,17,54,91,27,75,20,95,26,53
344,81,55,57,79,5,1,57,84,50,89,27,41,17,71,38,78,58,58,97,12
345,37,68,80,79,50,50,6,57,66,97,53,89,72,5,8,68,37,13,19,1
346,92,70,31,90,8,42,76,62,87,59,80,73,4,63,39,97,32,53,49,72
347,74,71,23,1,78,68,21,87,61,42,49,63,5,15,20,62,2,32,78,90
348,81,17,18,97,90,53,67,12,65,63,87,16,20,39,65,49,90,22,98,2
349,66,96,94,42,81,53,39,9,86,32,95,77,14,87,91,3,21,78,55,41
350,76,6,6,37,27,14,81,64,83,3,67,54,94,38,9,30,15,52,32,81
351,98,93,89,58,68,28,75,3,40,66,44,31,88,2,75,57,10,6,92,44
352,64,23,34,15,86,42,23,25,24,53,6,7,64,37,60,65,66,1,64,62
353,88,83,59,82,93,99,49,94,8,16,32,60,17,62,4,76,3,98,59,37
354,41,87,99,52,67,99,53,21,32,21,83,51,6,98,92,81,7,32,25,50
355,45,3,81,51,29,96,31,5,73,31,26,27,88,12,54,47,82,49,8,71
356,79,12,42,89,41,23,21,40,2,80,40,30,78,24,4,76,84,30,31,99
357,23,26,49,20,3,82,57,31,51,96,79,92,80,73,39,49,77,88,41,73
358,50,89,59,66,80,74,19,65,2,59,18,57,2,11,92,80,51,66,99,86
359,47,16,21,46,54,7,4,6,12,2,27,68,92,43,47,36,92,69,8,15
360,5,94,91,79,32,81,17,85,95,61,40,17,50,82,89,59,77,67,31,4
361,6,37,21,34,64,47,63,77,98,19,13,45,86,4,5,57,13,91,78,17
362,13,23,20,1,72,6,98,34,29,9,53,7,49,8,59,57,90,10,21,75
363,48,22,10,10,91,80,23,3,92,43,60,35,5,89,28,46,51,7,13,7
364,95,79,58,56,92,40,46,77,19,93,3,45,89,51,55,6,83,45,99,3
365,27,88,54,36,39,26,51,57,64,9,22,87,1,37,78,20,17,7,26,44
366,48,29,96,29,58,82,40,15,31,73,37,74,46,90,24,66,46,84,7,64
367,87,4,93,38,46,48,32,59,2,61,84,7,86,38,10,80,37,12,12,70
368,46,8,97,9,8,49,83,9,44,23,58,67,37,2,61,11,57,29,61,80
369,88,90,58,53,81,19,85,53,59,34,58,69,73,95,30,69,14,87,6,21
370,88,31,36,67,97,11,95,11,91,87,99,67,35,96,44,88,90,25,69,8
371,94,47,66,59,84,79,7,51,10,55,30,92,81,15,49,51,42,31,20,4
372,82,39,67,55,24,94,42,23,64,90,4,99,36,70,54,81,68,47,93,52
373,24,68,90,36,70,62,69,97,8,72,18,14,71,41,20,74,98,1,80,89
374,87,49,13,80,46,30,74,20,11,39,76,29,97,80,91,24,30,85,33,30
375,89,71,36,35,44,76,19,43,69,13,59,90,52,13,41,84,9,50,99,70
376,78,35,59,50,5,60,64,14,65,24,99,7,3,20,75,41,36,36,49,19
377,69,77,13,60,81,55,12,7,45,97,21,65,65,18,76,34,47,74,16,72
378,50,90,31,78,77,88,67,78,64,2,6,84,22,85,57,94,11,88,54,75
379,97,78,76,75,18,55,74,13,26,61,87,13,22,24,4,6,58,20,41,85
380,47,99,23,17,93,88,97,88,13,76,99,1,18,93,15,70,76,71,22,97
381,55,34,40,4,63,96,8,89,7,74,1,16,13,16,12,35,21,31,39,93
382,47,48,59,73,93,39,68,90,16,82,26,29,68,44,34,49,73,24,86,18
383,14,83,52,1,86,86,56,23,79,26,95,46,39,94,79,78,98,55,51,34
384,38,88,16,85,92,44,65,16,82,83,29,87,46,64,33,93,86,78,58,35
385,29,37,15,58,53,31,16,72,12,32,35,92,57,93,95,25,66,20,49,46
386,16,95,16,19,23,45,47,47,55,95,26,35,77,10,5,1,51,16,68,48
387,48,56,25,34,6,26,59,85,48,13,65,30,70,64,90,39,79,65,77,6
388,23,23,59,27,4,7,63,78,9,78,9,80,68,96,77,34,74,28,84,31
389,62,27,99,23,48,14,91,93,44,39,79,97,79,65,2,43,87,33,20,25
390,47,93,86,84,20,37,1,51,1,58,64,3,40,61,21,27,79,37,79,4
391,90,87,1,9,14,53,17,6,79,11,45,22,39,25,83,39,75,14,32,83
392,48,67,82,37,4,32,51,35,16,25,60,5,4,51,33,82,5,35,99,42
393,39,14,46,58,81,52,58,55,72,22,96,92,14,83,16,23,40,75,65,5
394,88,53,16,63,67,93,3,89,47,33,43,9,40,39,91,95,12,41,16,48
395,11,3,32,49,54,44,57,84,32,48,45,24,89,60,63,74,15,32,70,46
396,32,41,77,62,31,57,60,35,18,81,37,1,18,78,88,19,80,1,5,18
397,83,63,15,51,68,29,68,27,18,12,11,65,1,55,77,5,65,88,48,63
398,46,1,18,64,81,5,71,74,28,69,83,70,52,3,75,14,28,29,19,44
399,34,18,33,2,83,99,52,14,28,33,91,52,92,96,15,39,69,45,16,45
400,47,23,11,77,49,64,49,19,7,50,44,3,37,83,71,85,53,40,45,41
401,25,65,4,97,30,42,16,18,36,60,1,15,17,50,8,53,15,71,58,52
402,67,44,93,80,97,50,88,93,18,45,4,28,47,28,79,5,79,66,11,9
403,29,91,21,23,53,5,94,18,13,25,9,36,72,81,50,48,6,36,20,80
404,43,57,47,80,9,82,76,2,55,20,40,26,85,56,31,63,19,75,31,56
405,25,52,84,39,58,84,98,85,58,92,62,85,75,48,40,4,9,1,92,21
406,64,35,20,26,95,90,15,1,50,76,82,87,78,96,10,22,46,79,91,35
407,51,90,3,72,53,95,55,28,1,72,94,66,54,82,95,40,30,29,7,89
408,90,15,46,13,7,61,74,95,86,8,5,87,3,91,48,85,77,76,17,31
409,34,47,51,92,8,45,77,12,15,35,80,47,75,27,42,6,64,29,99,5
410,41,63,92,47,76,35,87,20,71,92,68,64,45,94,25,46,25,92,34,10
411,52,28,45,66,75,95,86,71,16,61,27,47,23,84,65,68,62,86,22,61
412,61,63,63,59,94,46,70,12,55,82,72,8,36,25,6,41,57,61,75,97
413,31,15,15,95,69,77,95,19,76,8,71,96,25,44,6,51,18,81,90,68
414,23,86,19,60,37,5,57,95,62,74,59,66,83,75,25,74,83,47,69,54
415,66,98,66,4,33,66,33,4,95,62,23,48,5,17,2,30,36,14,84,43
416,13,4,85,16,52,91,48,45,51,83,60,82,22,34,73,92,74,59,20,86
417,40,48,38,16,6,98,23,43,27,37,39,62,99,53,95,61,48,20,39,69
418,83,26,92,14,27,37,34,18,63,64,9,25,79,99,12,89,37,49,49,81
419,11,7,84,60,69,18,87,65,23,90,14,49,94,45,28,41,25,10,69,4
420,95,4,54,59,4,61,96,82,88,49,9,3,44,40,37,70,55,99,5,95
421,15,25,40,69,15,56,20,5,75,6,61,83,25,20,63,67,88,96,18,42
422,36,45,44,84,79,78,16,45,56,52,44,76,37,25,97,60,36,25,63,72
423,63,96,95,18,40,16,77,22,40,2,25,46,8,33,2,86,9,21,88,52
424,61,15,18,13,67,25,50,63,26,46,11,68,85,49,67,91,7,4,55,53
425,37,63,11,93,72,85,31,15,96,62,18,36,14,72,96,15,49,91,59,71
426,94,61,67,29,96,81,61,38,40,30,11,17,36,97,36,95,65,21,30,32
427,52,45,24,31,18,28,41,75,74,19,98,93,10,87,10,99,23,58,47,92
428,51,84,7,64,10,22,78,32,54,23,5,23,60,77,16,24,23,49,46,96
429,82,67,30,72,89,48,30,50,23,31,95,24,56,68,42,38,74,53,19,93
430,93,47,53,94,51,4,80,17,67,96,89,82,30,7,86,37,61,22,97,68
431,49,85,24,97,92,3,7,21,57,64,47,73,18,93,59,30,16,60,22,16
432,87,20,81,83,75,69,51,27,85,76,82,79,24,13,63,34,96,19,23,63
433,79,19,61,82,6,42,30,34,90,17,87,9,79,24,28,99,33,88,39,60
434,19,93,57,99,7,9,21,98,39,79,75,21,59,79,77,28,23,83,23,53
435,67,52,53,18,76,67,44,73,26,33,37,25,20,56,17,63,76,58,15,58
436,19,26,55,21,13,85,59,59,23,16,54,70,96,71,69,53,76,95,92,57
437,56,97,34,27,70,50,76,44,39,53,67,57,44,23,91,55,22,45,75,73
438,20,39,54,40,83,74,17,27,75,66,20,94,76,62,72,55,69,18,48,41
439,8,37,19,45,21,50,55,46,95,86,59,5,87,91,38,85,38,45,36,10
440,21,86,57,24,4,31,59,35,38,81,89,2,56,5,49,60,45,81,70,35
441,14,15,84,49,49,34,61,2,46,8,61,37,50,30,71,13,40,3,49,7
442,9,35,72,6,89,56,45,68,97,37,18,21,83,53,67,96,93,94,95,55
443,3,51,7,60,48,76,14,25,57,38,44,28,50,90,75,94,8,86,28,56
444,83,43,59,88,84,93,10,94,70,17,37,87,32,96,34,62,77,31,24,24
445,37,10,22,62,96,11,74,72,22,85,55,72,89,63,6,5,65,89,94,3
446,17,46,3,35,30,51,79,68,47,18,11,39,72,89,17,97,25,92,8,62
447,59,3,25,82,24,51,71,34,39,92,82,84,63,92,31,58,50,10,84,42
448,78,65,38,92,5,30,41,63,98,37,76,94,12,57,31,99,85,51,86,83
449,43,54,56,77,25,3,56,27,53,11,83,10,63,2,29,69,44,25,42,55
450,86,62,61,22,60,8,11,46,41,71,60,93,20,41,69,41,25,78,93,13
451,81,30,24,51,50,31,75,71,62,3,64,40,90,63,80,69,94,35,36,59
452,73,23,78,1,50,7,33,36,6,93,82,40,44,2,60,22,25,40,36,61
453,70,7,46,26,83,12,8,10,5,46,34,36,76,65,89,63,59,92,11,30
454,42,63,12,18,57,99,62,91,25,3,71,34,67,13,81,74,18,6,33,14
455,96,83,17,47,68,32,96,7,74,44,30,96,88,33,56,5,47,90,92,35
456,8,96,15,70,17,21,15,90,89,34,49,38,39,90,15,22,26,6,94,65
457,82,10,75,26,49,48,40,67,76,18,12,74,23,38,9,77,13,99,54,55
458,29,55,6,33,82,43,27,63,66,6,91,26,54,94,3,96,69,93,6,99
459,31,22,61,65,68,50,95,47,8,92,35,76,23,38,50,48,1,52,70,84
460,74,94,64,43,21,20,2,97,93,67,62,17,55,96,12,82,84,71,16,71
461,20,31,66,37,18,66,54,76,37,77,50,40,40,60,26,78,26,8,52,86
462,30,96,55,79,86,24,44,73,24,90,55,53,20,8,62,5,54,11,58,76
463,94,21,9,97,81,12,58,97,25,13,8,92,51,48,90,45,34,80,88,47
464,72,36,96,83,8,52,36,55,88,27,98,25,95,34,81,21,97,9,78,23
465,2,21,80,41,85,22,28,21,34,82,87,6,20,85,18,50,41,32,83,71
466,47,90,81,17,97,35,5,23,71,29,66,79,59,71,69,26,57,36,48,38
467,17,5,50,6,69,15,69,79,20,3,29,80,27,99,25,54,10,51,78,30
468,39,92,75,82,11,39,68,93,44,7,93,45,98,3,33,10,15,19,30,43
469,3,5,68,96,51,79,34,86,82,11,16,71,58,12,29,15,91,77,59,75
470,47,50,44,59,24,96,92,41,30,40,91,45,62,83,99,6,25,52,39,51
471,80,73,11,93,93,45,90,4,90,84,77,71,76,22,74,6,62,22,16,20
472,13,74,5,42,15,35,68,53,27,52,45,61,74,76,96,10,86,30,96,88
473,21,83,43,13,17,96,53,56,99,75,3,79,67,73,14,41,23,71,9,51
474,55,59,92,45,59,2,24,77,60,48,11,31,57,18,86,49,75,3,58,63
475,93,94,44,74,92,27,22,96,34,3,52,92,14,67,96,61,48,95,25,32
476,9,53,71,99,94,60,52,83,41,22,94,38,24,84,42,65,54,11,77,41
477,23,51,98,20,44,8,56,58,18,37,98,93,55,23,2,19,85,20,2,26
478,93,56,24,4,28,98,86,32,27,43,25,64,83,80,57,63,60,56,86,31
479,6,53,18,50,22,93,81,32,2,75,60,66,37,68,86,19,24,21,55,77
480,50,97,51,33,92,79,97,11,81,22,94,77,86,44,78,40,68,33,9,75
481,16,62,60,42,87,89,76,44,41,89,36,71,7,19,25,67,44,46,93,43
482,84,79,64,86,11,69,72,84,54,83,22,67,28,74,35,67,67,87,95,50
483,91,69,2,6,43,8,7,76,28,46,88,60,72,10,45,31,94,58,86,36
484,70,27,27,33,10,53,29,72,30,64,26,99,17,94,88,25,96,31,36,54
485,82,47,92,85,60,36,90,43,45,28,66,74,89,56,60,13,35,34,95,17
486,57,39,2,21,31,79,31,68,49,51,41,99,14,85,81,68,22,70,19,73
487,90,60,86,14,10,82,3,97,52,30,71,82,6,56,84,15,44,46,77,73
488,18,42,60,9,7,69,77,93,10,98,19,77,62,24,34,68,60,31,95,73
489,50,6,31,82,39,69,82,66,2,63,23,20,59,94,77,86,17,52,16,89
490,46,92,64,59,78,49,35,20,89,25,28,90,33,4,44,12,52,82,89,35
491,50,23,39,19,82,29,63,95,68,67,27,21,24,87,96,64,75,91,72,66
492,61,28,91,14,73,92,18,8,21,23,18,37,49,58,10,2,12,50,97,14
493,44,26,56,15,30,65,17,4,79,37,1,37,73,14,89,16,4,76,30,51
494,7,86,25,74,7,93,78,31,65,2,7,55,57,74,18,10,43,9,4,56
495,62,71,92,68,50,38,48,69,72,5,47,2,71,9,82,80,63,96,50,39
496,19,83,41,33,69,61,69,58,39,74,55,84,41,11,60,23,51,14,85,24
497,22,40,46,19,18,57,65,83,19,84,62,48,14,55,71,58,64,87,32,83
498,54,53,2,50,37,28,6,69,49,96,69,56,26,10,84,32,61,76,25,25
499,19,93,33,22,59,82,18,97,44,68,47,31,73,94,96,37,84,59,76,38
500,92,2,24,25,5,95,7,3,96,3,46,78,49,89,30,83,24,39,69,52
