JobID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
331,45,97,6,24,13,28,35,11,18,80,19,25,18,86,69,56,89,76,94,37
332,38,2,37,37,30,90,79,46,61,48,7,78,40,39,85,72,92,84,22,27
333,55,90,78,21,89,72,29,7,23,67,92,84,31,67,31,31,69,89,16,21
334,75,68,78,19,30,16,11,70,86,86,47,11,74,15,23,54,55,27,42,37
335,16,39,71,14,78,69,30,72,94,39,68,61,32,38,32,75,12,80,7,32
336,96,75,52,97,31,73,4,63,70,1,43,84,33,45,42,58,91,89,13,21
337,73,75,7,45,91,36,38,1,70,84,88,10,97,72,64,12,28,76,2,13
338,96,91,28,47,93,67,68,62,78,16,96,18,72,89,3,13,77,58,55,24
339,45,70,54,77,52,19,26,71,69,20,30,54,16,20,73,19,21,55,4,34
340,81,47,86,90,26,30,44,70,87,47,35,33,24,31,13,10,15,97,90,32
341,30,28,20,49,58,83,37,66,53,50,47,5,62,63,94,93,19,58,83,13
342,2,17,54,71,49,32,70,60,2,71,47,49,94,83,70,75,61,85,7,63
343,98,51,78,43,21,91,27,61,70,85,82,21,8,64,41,59,31,59,15,22
344,10,84,9,80,13,54,64,66,27,3,63,83,30,11,49,33,61,15,80,78
345,42,45,19,72,62,25,28,79,15,90,7,22,75,10,91,84,30,70,84,76
346,46,31,38,48,1,61,64,81,38,50,35,35,41,62,71,99,31,6,5,41
347,80,73,61,17,61,47,44,35,18,68,51,59,13,6,95,59,66,74,57,63
348,49,54,92,35,5,24,84,86,10,48,78,52,79,90,74,38,8,2,79,74
349,20,29,90,48,33,87,35,44,55,74,87,52,24,6,91,61,70,53,65,29
350,25,15,44,93,31,92,85,44,75,8,47,48,77,46,72,60,89,61,84,25
351,33,57,55,64,58,6,93,45,31,62,57,95,98,81,80,3,52,18,42,42
352,25,37,31,35,26,10,5,90,86,46,23,65,74,28,23,59,84,78,34,20
353,28,5,42,44,81,90,92,93,47,81,95,72,37,82,27,88,27,18,46,24
354,42,45,39,27,24,63,41,46,16,17,33,96,11,11,4,8,99,72,70,76
355,30,95,39,68,18,95,23,43,90,76,60,38,43,51,99,52,73,57,85,83
356,12,62,84,85,1,36,67,88,96,20,99,7,72,57,12,77,2,94,90,92
357,88,77,75,97,89,96,30,40,30,3,48,88,98,66,82,86,88,87,73,61
358,96,44,22,56,15,54,5,94,68,49,8,34,48,67,19,31,77,78,4,52
359,94,65,83,60,12,38,46,20,44,9,75,12,49,24,39,73,64,21,11,92
360,22,21,53,75,64,32,19,22,7,81,92,91,63,51,2,88,17,24,14,95
361,4,44,13,38,39,21,99,30,62,27,46,10,65,95,59,80,92,64,4,9
362,85,92,61,18,25,54,90,22,53,69,68,46,44,53,9,68,27,69,73,15
363,83,8,67,23,35,85,31,30,81,71,21,9,7,27,32,88,21,93,26,36
364,41,68,47,5,15,30,32,76,85,87,54,64,91,94,1,42,24,49,39,22
365,36,80,22,60,20,97,75,56,57,3,40,43,4,48,78,66,80,74,64,69
366,22,31,28,29,35,26,53,96,2,27,81,24,71,58,93,37,52,64,85,68
367,90,63,37,96,31,29,81,49,32,58,93,70,31,46,4,44,3,85,60,26
368,22,84,11,87,44,38,42,56,49,74,58,81,63,81,51,93,87,20,64,40
369,4,93,6,13,22,29,89,31,23,96,25,52,78,10,98,33,51,36,75,17
370,19,48,39,56,49,26,81,76,76,93,41,99,6,94,96,5,70,26,21,13
371,49,27,60,23,74,19,28,43,2,58,70,79,44,76,68,96,34,89,5,1
372,1,26,20,46,21,93,62,29,3,58,77,79,49,7,59,55,70,69,5,47
373,22,49,79,15,36,79,74,92,15,10,85,60,85,59,71,25,64,44,8,38
374,71,16,14,41,67,8,59,71,83,60,28,11,50,57,36,78,64,91,99,54
375,19,14,81,52,53,74,63,24,61,49,41,73,7,98,41,38,9,67,96,84
376,8,91,89,60,63,75,38,65,30,71,39,23,86,64,97,82,5,6,44,53
377,26,19,1,63,88,66,21,71,15,1,96,59,84,11,33,54,57,6,34,18
378,91,47,83,96,51,25,90,20,17,36,23,26,78,1,32,25,26,71,9,71
379,22,41,70,34,93,90,33,78,19,39,25,68,73,49,79,96,55,47,14,64
380,48,61,78,35,52,88,88,39,7,17,67,90,95,50,13,49,99,78,23,90
381,85,73,49,31,83,10,62,72,9,55,74,76,47,93,81,63,84,22,96,85
382,19,5,15,28,79,16,26,61,23,94,11,52,42,29,82,47,73,58,9,88
383,39,68,66,59,28,76,82,25,11,5,86,99,57,25,17,59,62,36,93,71
384,21,22,16,26,34,19,99,13,85,33,68,39,35,13,55,60,28,96,11,9
385,28,37,60,98,71,44,37,26,43,18,74,37,20,60,93,24,81,74,51,5
386,66,26,3,52,54,1,81,61,81,40,41,18,2,39,13,75,97,58,36,65
387,40,16,40,36,54,74,97,63,26,35,69,29,35,55,35,90,85,94,63,75
388,6,38,40,53,21,47,34,25,59,37,92,53,69,70,49,44,86,68,41,39
389,72,44,33,23,82,65,37,61,2,16,35,28,20,33,67,75,75,5,18,93
390,69,15,21,22,65,61,2,66,22,95,62,42,12,59,93,53,6,57,81,60
391,16,49,4,95,75,52,48,30,21,86,88,76,49,1,8,52,21,98,35,58
392,5,66,36,47,29,6,27,99,33,15,7,53,27,15,73,93,19,53,87,43
393,38,66,30,90,62,35,82,79,12,59,86,4,94,79,98,64,13,82,22,58
394,30,89,2,30,54,7,2,21,22,83,48,47,89,39,90,41,18,81,28,38
395,59,38,4,26,98,89,97,31,97,25,39,48,35,4,13,74,3,79,71,5
396,25,76,80,17,73,74,24,78,67,94,57,97,58,3,45,37,69,96,27,58
397,29,83,54,82,97,31,85,87,78,70,35,24,87,43,13,81,14,4,84,12
398,7,63,32,38,21,54,52,43,6,75,31,90,83,47,91,70,30,91,29,25
399,12,81,27,87,57,31,32,15,8,80,65,63,14,61,23,80,62,5,63,68
400,9,83,18,8,72,3,82,75,75,44,22,27,96,13,94,62,48,90,51,34
401,62,31,9,37,18,73,26,93,64,93,23,67,14,17,37,90,53,67,2,80
402,1,75,47,12,59,47,27,42,15,91,56,99,9,84,97,25,33,49,95,16
403,58,76,92,16,48,77,64,61,3,45,55,84,37,23,86,97,69,69,86,20
404,89,28,2,92,96,64,4,31,39,90,14,18,44,54,35,30,58,20,95,25
405,97,85,41,19,54,42,65,60,85,7,13,90,55,60,49,63,72,33,6,82
406,82,49,34,4,79,90,38,73,2,52,91,86,58,82,82,80,65,90,70,71
407,14,59,82,99,74,72,9,64,55,13,35,81,57,19,66,50,51,52,37,61
408,22,1,8,34,72,47,61,76,77,79,2,19,91,91,22,52,13,51,33,20
409,3,86,75,96,79,4,63,64,28,96,10,92,10,60,98,26,67,59,92,93
410,40,62,11,75,91,16,66,25,24,79,38,71,31,56,36,59,44,61,79,91
411,42,36,77,92,53,85,5,53,13,29,20,35,19,90,48,93,99,54,55,69
412,9,25,91,40,81,12,84,22,2,60,2,34,41,14,56,48,71,16,70,26
413,54,63,47,74,19,34,68,37,84,58,51,75,58,7,96,31,94,54,98,47
414,1,52,87,58,11,36,78,6,81,85,72,38,90,93,33,21,59,58,15,39
415,61,72,49,20,4,20,45,33,56,47,24,49,63,76,69,2,9,62,82,34
416,6,74,17,39,24,60,79,84,32,68,37,92,10,78,19,73,77,46,45,34
417,24,65,46,93,94,35,44,85,73,41,15,87,80,36,97,80,22,13,86,5
418,11,14,76,72,75,98,59,88,36,70,28,94,68,73,89,11,98,33,55,70
419,80,43,84,33,54,42,64,51,65,42,61,1,68,5,71,23,87,77,13,10
420,90,98,37,91,6,14,19,26,25,78,80,65,14,1,19,35,96,38,48,13
421,67,79,22,86,33,14,63,65,22,93,59,22,93,65,32,1,22,5,91,24
422,90,8,24,79,88,14,39,22,62,56,21,15,86,13,53,54,59,7,67,42
423,11,81,29,55,71,59,85,26,68,31,30,13,4,7,65,69,23,23,22,97
424,17,39,50,49,37,18,52,77,11,58,74,89,85,59,49,42,70,26,90,22
425,22,96,59,48,49,42,33,85,41,32,29,4,83,74,47,38,92,14,71,87
426,66,60,35,18,30,35,70,73,79,77,18,37,17,13,1,87,28,4,70,27
427,68,65,77,59,2,68,59,40,29,11,99,43,33,64,42,6,30,57,44,34
428,81,28,75,62,90,60,9,55,61,33,42,92,21,18,30,95,16,49,47,55
429,25,39,21,32,20,1,43,50,95,76,30,88,35,2,17,77,29,42,82,25
430,25,6,66,40,40,7,38,35,31,69,94,1,65,11,72,53,69,70,73,79
431,17,53,79,87,84,79,16,60,85,72,40,36,96,22,47,18,78,70,95,63
432,82,68,66,20,71,54,48,27,80,16,26,83,18,54,28,85,9,63,34,23
433,80,47,95,39,92,90,66,55,65,88,63,92,25,9,62,65,61,71,93,38
434,65,10,63,96,88,65,71,79,78,57,66,25,71,44,93,63,52,48,62,40
435,67,29,64,93,52,69,60,6,55,69,17,53,68,43,85,7,35,59,8,47
436,33,79,89,88,28,86,33,74,35,39,11,87,46,51,76,48,16,87,70,45
437,53,60,14,63,84,8,20,69,58,88,64,32,63,3,83,90,13,73,74,52
438,81,34,37,3,54,92,67,79,38,6,27,22,90,61,16,41,19,41,69,13
439,59,30,17,90,83,83,77,21,27,44,24,20,81,51,15,47,70,94,17,62
440,63,66,41,46,55,77,59,57,53,26,74,46,38,91,4,74,43,59,75,96
441,39,58,74,42,30,15,9,6,37,85,14,25,70,72,25,92,67,53,76,36
442,41,51,36,30,23,26,16,9,99,28,13,63,89,23,90,36,42,83,56,21
443,48,9,50,55,79,98,50,11,58,49,56,74,84,96,74,93,78,38,8,97
444,80,59,62,70,80,1,29,88,30,18,41,7,24,76,11,65,73,49,25,91
445,24,80,96,16,21,91,67,21,56,9,84,31,90,20,26,59,76,79,28,31
446,20,29,1,51,7,48,98,16,12,62,51,58,51,50,32,70,97,16,48,98
447,41,67,22,48,22,37,30,39,34,54,96,14,48,86,63,44,46,4,41,30
448,43,71,49,56,16,99,86,55,52,24,2,29,66,65,97,7,61,23,8,49
449,81,95,67,92,2,29,89,66,57,89,35,25,81,95,44,64,27,55,6,15
450,26,26,70,43,88,74,61,53,95,26,56,59,9,35,3,31,14,81,18,91
451,69,83,68,24,32,82,39,66,48,34,18,9,64,88,32,11,30,59,91,94
452,18,60,61,19,44,8,38,14,42,79,70,22,45,49,46,74,40,62,25,47
453,75,12,97,55,95,36,57,29,61,74,56,2,12,15,11,61,78,20,85,30
454,7,22,31,28,93,54,30,69,22,16,94,46,82,92,17,86,66,78,15,77
455,13,78,23,60,62,29,34,36,29,71,7,30,23,9,87,60,25,58,10,99
456,10,52,56,29,60,54,22,51,24,12,83,32,85,9,34,42,17,76,80,99
457,57,50,20,8,55,82,45,19,43,53,82,32,1,34,41,66,5,2,87,22
458,4,80,58,77,89,26,79,65,34,29,12,68,38,6,18,34,64,63,41,25
459,88,36,85,12,80,39,53,10,70,29,44,28,53,48,52,73,32,89,28,74
460,92,81,31,8,85,94,48,47,29,69,58,50,21,51,95,27,29,65,26,42
461,30,21,49,64,85,88,49,50,51,44,61,47,61,51,38,38,52,2,34,71
462,6,30,5,82,33,71,32,33,58,76,72,5,78,8,11,3,48,38,49,69
463,18,38,71,74,63,68,87,12,67,68,29,85,96,73,81,70,61,62,85,96
464,3,77,14,69,12,99,9,42,21,61,48,75,37,28,68,54,69,30,17,99
465,56,54,84,18,69,7,14,4,94,44,89,34,25,16,87,6,65,60,72,84
466,20,92,80,37,26,70,29,40,34,2,77,34,94,87,3,38,68,65,81,48
467,50,3,20,24,70,55,90,7,66,61,6,78,26,47,99,56,49,13,84,30
468,27,1,30,42,94,25,83,43,54,72,53,19,96,69,39,23,69,20,93,99
469,82,84,79,10,86,95,88,87,76,25,25,20,96,14,70,17,14,32,8,15
470,36,53,59,98,58,5,24,51,36,75,38,60,96,19,4,3,26,68,44,87
471,26,21,85,89,99,84,69,33,53,85,61,45,53,90,60,23,38,5,49,86
472,12,47,32,66,8,64,35,20,44,90,50,39,17,66,33,32,98,28,79,18
473,3,12,59,64,39,76,7,57,13,87,3,17,82,52,4,12,83,68,90,93
474,95,1,50,47,40,95,66,58,20,16,93,81,79,57,20,93,74,58,16,74
475,50,11,73,39,48,78,41,70,2,99,28,58,50,97,14,75,28,70,26,20
476,1,70,31,27,45,23,60,94,57,21,50,5,74,20,32,94,89,46,15,60
477,54,84,46,4,31,38,40,32,13,60,60,32,36,60,67,27,82,85,97,4
478,56,83,71,16,77,15,30,43,45,40,85,2,34,70,86,36,57,66,47,62
479,23,88,9,19,87,52,82,43,96,43,29,56,55,88,68,60,87,4,79,16
480,38,62,11,65,54,54,89,92,94,41,93,99,13,28,61,58,6,55,77,23
481,19,9,82,28,51,99,38,34,3,96,18,91,42,87,59,20,89,20,31,66
482,81,14,38,58,48,46,7,66,33,82,86,38,73,19,26,96,77,7,82,9
483,83,37,70,15,70,90,72,40,49,99,79,67,49,88,10,9,16,55,99,45
484,21,40,8,30,17,76,85,33,43,46,89,24,85,17,51,47,80,3,56,37
485,6,3,17,27,83,43,70,59,1,33,52,50,50,34,91,41,23,67,15,10
486,63,48,40,27,31,98,90,67,36,64,86,29,95,49,54,50,3,19,78,49
487,65,33,22,31,24,26,21,25,12,96,73,99,36,30,63,4,70,58,61,72
488,81,46,28,52,56,14,14,36,97,44,53,33,66,26,43,18,87,2,20,75
489,73,94,16,61,96,21,39,70,71,32,27,96,12,8,78,19,15,50,99,76
490,95,50,46,56,39,45,30,30,57,97,37,4,7,11,6,7,5,58,96,53
491,74,39,93,61,17,76,35,25,40,83,61,16,37,95,40,9,41,5,32,40
492,93,31,38,50,20,15,95,69,79,30,44,33,50,37,39,38,41,97,99,76
493,75,92,40,98,67,6,80,43,95,93,85,3,69,38,90,48,53,14,96,94
494,31,34,33,67,69,2,48,8,9,62,34,48,97,79,75,76,76,16,94,48
495,58,18,51,37,4,22,97,75,69,64,28,77,19,79,91,7,55,67,99,6
496,95,2,38,75,75,57,51,82,71,25,60,23,78,14,45,85,25,24,76,49
497,99,47,29,82,40,85,32,56,10,38,53,70,3,36,67,58,15,22,38,40
498,97,87,45,30,60,77,81,92,76,52,31,30,93,66,3,64,99,46,31,56
499,54,69,35,18,33,42,34,87,15,19,30,43,35,26,71,20,76,42,8,88
500,31,8,10,49,27,89,27,64,54,86,46,26,12,24,9,39,61,50,62,78
